mesh_code,land_ratio,ratio_clas
"47301027",0.038,less_half
"47301072",0.000,less_half
"47301077",0.000,less_half
"47306022",0.000,less_half
"47306027",0.000,less_half
"47306072",0.000,less_half
"47306077",0.000,less_half
"47300122",0.073,less_half
"47300127",0.827,more_half
"47300172",0.655,more_half
"47300177",0.794,more_half
"47301122",0.209,less_half
"47301127",0.010,less_half
"47301172",0.000,less_half
"47301177",0.000,less_half
"47302122",0.000,less_half
"47302127",0.000,less_half
"47302172",0.000,less_half
"47302177",0.000,less_half
"47304122",0.000,less_half
"47304127",0.000,less_half
"47304172",0.003,less_half
"47304177",0.143,less_half
"47305122",0.100,less_half
"47305127",0.961,more_half
"47305172",0.179,less_half
"47305177",1.000,more_half
"47306122",0.002,less_half
"47306127",0.846,more_half
"47306172",0.000,less_half
"47306177",0.496,less_half
"47307122",0.000,less_half
"47307127",0.517,more_half
"47307172",0.019,less_half
"47307177",0.782,more_half
"47300222",1.000,more_half
"47300227",1.000,more_half
"47300272",0.999,more_half
"47300277",1.000,more_half
"47301222",0.545,more_half
"47301227",1.000,more_half
"47301272",0.099,less_half
"47301277",0.991,more_half
"47302222",0.000,less_half
"47302227",0.804,more_half
"47302272",0.000,less_half
"47302277",0.670,more_half
"47303222",0.000,less_half
"47303227",0.669,more_half
"47303272",0.028,less_half
"47303277",0.856,more_half
"47304222",0.400,less_half
"47304227",1.000,more_half
"47304272",0.943,more_half
"47304277",1.000,more_half
"47305222",1.000,more_half
"47305227",1.000,more_half
"47305272",1.000,more_half
"47305277",1.000,more_half
"47306222",1.000,more_half
"47306227",1.000,more_half
"47306272",1.000,more_half
"47306277",1.000,more_half
"47307222",1.000,more_half
"47307227",1.000,more_half
"47307272",1.000,more_half
"47307277",1.000,more_half
"47300322",1.000,more_half
"47300327",1.000,more_half
"47300372",1.000,more_half
"47300377",1.000,more_half
"47301322",1.000,more_half
"47301327",1.000,more_half
"47301372",1.000,more_half
"47301377",1.000,more_half
"47302322",1.000,more_half
"47302327",1.000,more_half
"47302372",1.000,more_half
"47302377",1.000,more_half
"47303322",1.000,more_half
"47303327",1.000,more_half
"47303372",1.000,more_half
"47303377",1.000,more_half
"47304322",1.000,more_half
"47304327",1.000,more_half
"47304372",1.000,more_half
"47304377",1.000,more_half
"47305322",1.000,more_half
"47305327",1.000,more_half
"47305372",1.000,more_half
"47305377",1.000,more_half
"47306322",1.000,more_half
"47306327",1.000,more_half
"47306372",1.000,more_half
"47306377",1.000,more_half
"47307322",1.000,more_half
"47307327",1.000,more_half
"47307372",1.000,more_half
"47307377",0.976,more_half
"47300422",0.856,more_half
"47300427",0.000,less_half
"47300472",0.643,more_half
"47300477",0.000,less_half
"47301422",0.318,less_half
"47301427",0.000,less_half
"47301472",0.383,less_half
"47301477",0.000,less_half
"47302422",0.589,more_half
"47302427",0.000,less_half
"47302472",0.959,more_half
"47302477",0.230,less_half
"47303422",1.000,more_half
"47303427",0.423,less_half
"47303472",1.000,more_half
"47303477",0.706,more_half
"47304422",1.000,more_half
"47304427",0.817,more_half
"47304472",1.000,more_half
"47304477",0.999,more_half
"47305422",1.000,more_half
"47305427",1.000,more_half
"47305472",1.000,more_half
"47305477",1.000,more_half
"47306422",1.000,more_half
"47306427",1.000,more_half
"47306472",1.000,more_half
"47306477",1.000,more_half
"47307422",1.000,more_half
"47307427",1.000,more_half
"47307472",1.000,more_half
"47307477",1.000,more_half
"47301522",0.000,less_half
"47301527",0.158,less_half
"47301572",0.000,less_half
"47301577",0.869,more_half
"47302522",0.000,less_half
"47302527",0.805,more_half
"47302572",0.801,more_half
"47302577",0.579,more_half
"47303522",0.956,more_half
"47303527",0.352,less_half
"47303572",0.018,less_half
"47303577",0.000,less_half
"47304522",0.000,less_half
"47304527",0.008,less_half
"47304572",0.637,more_half
"47304577",0.715,more_half
"47305522",1.000,more_half
"47305527",1.000,more_half
"47305572",1.000,more_half
"47305577",1.000,more_half
"47306522",1.000,more_half
"47306527",1.000,more_half
"47306572",1.000,more_half
"47306577",1.000,more_half
"47307522",1.000,more_half
"47307527",1.000,more_half
"47307572",1.000,more_half
"47307577",1.000,more_half
"47300622",0.340,less_half
"47300627",1.000,more_half
"47300672",0.684,more_half
"47300677",1.000,more_half
"47301622",0.970,more_half
"47301627",1.000,more_half
"47301672",1.000,more_half
"47301677",1.000,more_half
"47302622",1.000,more_half
"47302627",0.968,more_half
"47302672",0.782,more_half
"47302677",1.000,more_half
"47303622",0.347,less_half
"47303627",1.000,more_half
"47303672",0.059,less_half
"47303677",0.923,more_half
"47304622",0.188,less_half
"47304627",0.978,more_half
"47304672",1.000,more_half
"47304677",1.000,more_half
"47305622",1.000,more_half
"47305627",1.000,more_half
"47305672",1.000,more_half
"47305677",1.000,more_half
"47306622",1.000,more_half
"47306627",1.000,more_half
"47306672",1.000,more_half
"47306677",1.000,more_half
"47307622",1.000,more_half
"47307627",1.000,more_half
"47307672",1.000,more_half
"47307677",1.000,more_half
"47300722",1.000,more_half
"47300727",1.000,more_half
"47300772",1.000,more_half
"47300777",1.000,more_half
"47301722",1.000,more_half
"47301727",1.000,more_half
"47301772",1.000,more_half
"47301777",1.000,more_half
"47302722",1.000,more_half
"47302727",1.000,more_half
"47302772",1.000,more_half
"47302777",1.000,more_half
"47303722",1.000,more_half
"47303727",1.000,more_half
"47303772",1.000,more_half
"47303777",1.000,more_half
"47304722",1.000,more_half
"47304727",1.000,more_half
"47304772",1.000,more_half
"47304777",1.000,more_half
"47305722",1.000,more_half
"47305727",1.000,more_half
"47305772",1.000,more_half
"47305777",1.000,more_half
"47306722",1.000,more_half
"47306727",1.000,more_half
"47306772",1.000,more_half
"47306777",1.000,more_half
"47307722",1.000,more_half
"47307727",1.000,more_half
"47307772",1.000,more_half
"47307777",1.000,more_half
"47310022",0.614,more_half
"47310027",0.062,less_half
"47310072",0.374,less_half
"47310077",0.000,less_half
"47311022",0.813,more_half
"47311027",0.061,less_half
"47311072",1.000,more_half
"47311077",0.856,more_half
"47312022",1.000,more_half
"47312027",1.000,more_half
"47312072",1.000,more_half
"47312077",1.000,more_half
"47313022",1.000,more_half
"47313027",1.000,more_half
"47313072",1.000,more_half
"47313077",1.000,more_half
"47314022",1.000,more_half
"47314027",1.000,more_half
"47314072",1.000,more_half
"47314077",1.000,more_half
"47315022",1.000,more_half
"47315027",1.000,more_half
"47315072",1.000,more_half
"47315077",1.000,more_half
"47316022",1.000,more_half
"47316027",1.000,more_half
"47316072",1.000,more_half
"47316077",1.000,more_half
"47317022",1.000,more_half
"47317027",0.946,more_half
"47317072",1.000,more_half
"47317077",0.999,more_half
"47310122",0.000,less_half
"47310127",0.000,less_half
"47310172",0.000,less_half
"47310177",0.127,less_half
"47311122",0.034,less_half
"47311127",0.466,less_half
"47311172",0.884,more_half
"47311177",1.000,more_half
"47312122",1.000,more_half
"47312127",1.000,more_half
"47312172",1.000,more_half
"47312177",1.000,more_half
"47313122",1.000,more_half
"47313127",1.000,more_half
"47313172",1.000,more_half
"47313177",1.000,more_half
"47314122",1.000,more_half
"47314127",1.000,more_half
"47314172",1.000,more_half
"47314177",1.000,more_half
"47315122",1.000,more_half
"47315127",1.000,more_half
"47315172",1.000,more_half
"47315177",1.000,more_half
"47316122",1.000,more_half
"47316127",1.000,more_half
"47316172",1.000,more_half
"47316177",1.000,more_half
"47317122",0.983,more_half
"47317127",1.000,more_half
"47317172",1.000,more_half
"47317177",1.000,more_half
"47310222",0.000,less_half
"47310227",0.140,less_half
"47310272",0.786,more_half
"47310277",0.413,less_half
"47311222",1.000,more_half
"47311227",0.899,more_half
"47311272",1.000,more_half
"47311277",0.924,more_half
"47312222",1.000,more_half
"47312227",0.995,more_half
"47312272",1.000,more_half
"47312277",1.000,more_half
"47313222",1.000,more_half
"47313227",1.000,more_half
"47313272",1.000,more_half
"47313277",1.000,more_half
"47314222",1.000,more_half
"47314227",1.000,more_half
"47314272",1.000,more_half
"47314277",1.000,more_half
"47315222",1.000,more_half
"47315227",1.000,more_half
"47315272",1.000,more_half
"47315277",1.000,more_half
"47316222",1.000,more_half
"47316227",1.000,more_half
"47316272",1.000,more_half
"47316277",1.000,more_half
"47317222",1.000,more_half
"47317227",1.000,more_half
"47317272",1.000,more_half
"47317277",1.000,more_half
"47311322",0.013,less_half
"47311327",0.000,less_half
"47311372",0.097,less_half
"47311377",0.000,less_half
"47312322",0.187,less_half
"47312327",0.000,less_half
"47312372",0.304,less_half
"47312377",0.000,less_half
"47313322",0.756,more_half
"47313327",0.042,less_half
"47313372",1.000,more_half
"47313377",0.372,less_half
"47314322",1.000,more_half
"47314327",0.336,less_half
"47314372",1.000,more_half
"47314377",0.456,less_half
"47315322",1.000,more_half
"47315327",0.665,more_half
"47315372",1.000,more_half
"47315377",0.377,less_half
"47316322",1.000,more_half
"47316327",0.249,less_half
"47316372",1.000,more_half
"47316377",0.377,less_half
"47317322",1.000,more_half
"47317327",0.538,more_half
"47317372",1.000,more_half
"47317377",0.728,more_half
"47396722",0.000,less_half
"47396727",0.000,less_half
"47396772",0.000,less_half
"47396777",0.000,less_half
"47401022",0.000,less_half
"47401027",0.000,less_half
"47401072",0.000,less_half
"47401077",0.000,less_half
"48282022",0.000,less_half
"48282027",0.000,less_half
"48282072",0.000,less_half
"48282077",0.000,less_half
"48280222",0.000,less_half
"48280227",0.043,less_half
"48280272",0.000,less_half
"48280277",0.000,less_half
"48280322",0.023,less_half
"48280327",0.000,less_half
"48280372",0.074,less_half
"48280377",0.000,less_half
"48287422",0.000,less_half
"48287427",0.127,less_half
"48287472",0.000,less_half
"48287477",0.146,less_half
"48286522",0.000,less_half
"48286527",0.000,less_half
"48286572",0.000,less_half
"48286577",0.011,less_half
"48287522",0.455,less_half
"48287527",0.507,more_half
"48287572",0.634,more_half
"48287577",1.000,more_half
"48286622",0.000,less_half
"48286627",0.000,less_half
"48286672",0.064,less_half
"48286677",0.000,less_half
"48287622",0.515,more_half
"48287627",0.043,less_half
"48287672",0.581,more_half
"48287677",0.634,more_half
"48286722",0.000,less_half
"48286727",0.000,less_half
"48286772",0.052,less_half
"48286777",0.000,less_half
"48287722",0.032,less_half
"48287727",0.000,less_half
"48287772",0.162,less_half
"48287777",0.000,less_half
"48296522",0.000,less_half
"48296527",0.000,less_half
"48296572",0.000,less_half
"48296577",0.052,less_half
"48297522",0.000,less_half
"48297527",0.014,less_half
"48297572",0.000,less_half
"48297577",0.011,less_half
"48296622",0.000,less_half
"48296627",0.000,less_half
"48296672",0.131,less_half
"48296677",0.000,less_half
"48297622",0.545,more_half
"48297627",0.147,less_half
"48297672",0.190,less_half
"48297677",0.721,more_half
"48291722",0.000,less_half
"48291727",0.000,less_half
"48291772",0.000,less_half
"48291777",0.003,less_half
"48292722",0.000,less_half
"48292727",0.051,less_half
"48292772",0.000,less_half
"48292777",0.101,less_half
"48293722",0.000,less_half
"48293727",0.233,less_half
"48293772",0.000,less_half
"48293777",0.121,less_half
"48294722",0.000,less_half
"48294727",0.335,less_half
"48294772",0.000,less_half
"48294777",0.059,less_half
"48297722",0.000,less_half
"48297727",0.000,less_half
"48297772",0.087,less_half
"48297777",0.000,less_half
"48301022",0.000,less_half
"48301027",0.020,less_half
"48301072",0.039,less_half
"48301077",0.183,less_half
"48302022",0.349,less_half
"48302027",0.350,less_half
"48302072",0.881,more_half
"48302077",0.414,less_half
"48303022",0.897,more_half
"48303027",0.838,more_half
"48303072",0.697,more_half
"48303077",0.976,more_half
"48304022",1.000,more_half
"48304027",1.000,more_half
"48304072",0.987,more_half
"48304077",1.000,more_half
"48305022",0.748,more_half
"48305027",1.000,more_half
"48305072",0.374,less_half
"48305077",1.000,more_half
"48306022",0.249,less_half
"48306027",0.734,more_half
"48306072",0.000,less_half
"48306077",0.032,less_half
"48307022",0.000,less_half
"48307027",0.000,less_half
"48307072",0.000,less_half
"48307077",0.000,less_half
"48300122",0.065,less_half
"48300127",0.929,more_half
"48300172",0.043,less_half
"48300177",0.758,more_half
"48301122",0.583,more_half
"48301127",0.942,more_half
"48301172",0.939,more_half
"48301177",0.176,less_half
"48302122",0.968,more_half
"48302127",0.051,less_half
"48302172",0.324,less_half
"48302177",0.142,less_half
"48303122",0.200,less_half
"48303127",0.426,less_half
"48303172",0.611,more_half
"48303177",0.129,less_half
"48304122",0.987,more_half
"48304127",0.442,less_half
"48304172",1.000,more_half
"48304177",0.488,less_half
"48305122",1.000,more_half
"48305127",0.918,more_half
"48305172",1.000,more_half
"48305177",0.268,less_half
"48306122",1.000,more_half
"48306127",0.122,less_half
"48306172",0.170,less_half
"48306177",0.005,less_half
"48307122",0.210,less_half
"48307127",0.324,less_half
"48307172",0.837,more_half
"48307177",0.988,more_half
"48300222",1.000,more_half
"48300227",1.000,more_half
"48300272",1.000,more_half
"48300277",1.000,more_half
"48301222",0.766,more_half
"48301227",0.958,more_half
"48301272",0.025,less_half
"48301277",0.332,less_half
"48302222",0.000,less_half
"48302227",0.082,less_half
"48302272",0.000,less_half
"48302277",0.000,less_half
"48303222",0.098,less_half
"48303227",0.000,less_half
"48303272",0.087,less_half
"48303277",0.252,less_half
"48304222",0.060,less_half
"48304227",0.421,less_half
"48304272",0.360,less_half
"48304277",0.511,more_half
"48305222",1.000,more_half
"48305227",0.995,more_half
"48305272",0.691,more_half
"48305277",1.000,more_half
"48306222",0.036,less_half
"48306227",0.505,more_half
"48306272",0.000,less_half
"48306277",0.000,less_half
"48307222",0.000,less_half
"48307227",0.028,less_half
"48307272",0.425,less_half
"48307277",0.037,less_half
"48300322",1.000,more_half
"48300327",0.992,more_half
"48300372",1.000,more_half
"48300377",1.000,more_half
"48301322",1.000,more_half
"48301327",1.000,more_half
"48301372",1.000,more_half
"48301377",1.000,more_half
"48302322",0.971,more_half
"48302327",1.000,more_half
"48302372",0.503,more_half
"48302377",1.000,more_half
"48303322",0.037,less_half
"48303327",0.848,more_half
